#,target,auid,jd,mag,uncertainty,fainterthan,band,type,observer,airmass,transformed
1528,R LEO,000-BBQ-798,2460759.66667,7.45,.05,False,Johnson V,CCD,GDJA,,False
1529,R LEO,000-BBQ-798,2460761.68200,7.558,0.011,False,Johnson V,CCD,DIL,1.132,False
1530,R  LEO,000-BBQ-798,2460762.0375,7.3,,False,Johnson V,CCD,TYGA,,False
1531,R LEO,000-BBQ-798,2460762.3029,7.488,0.027,False,Johnson V,DSLR,VOL,1.29,True
1532,R  LEO,000-BBQ-798,2460769.05417,7.8,,False,Johnson V,CCD,TYGA,,False
1533,R LEO,000-BBQ-798,2460769.2861,7.748,0.028,False,Johnson V,DSLR,VOL,1.29,True
1534,R LEO,000-BBQ-798,2460777.33,7.7,,False,Johnson V,CCD,WVOA,1.3,False
1535,R LEO,000-BBQ-798,2460778.3102,8.004,0.020,False,Johnson V,DSLR,VOL,1.25,True
1536,R LEO,000-BBQ-798,2460780.36111,8.086,0.015,False,Johnson V,DSLR,KMWA,1.327,True
1537,R LEO,000-BBQ-798,2460781.60813,7.973,0.009,False,Johnson V,CCD,JENJ,1.150,True
1538,R LEO,000-BBQ-798,2460781.61372,10.423,0.006,False,Johnson B,CCD,JENJ,1.155,True
1539,R  LEO,000-BBQ-798,2460782.04167,7.9,,False,Johnson V,CCD,TYGA,,False
1540,R Leo,000-BBQ-798,2460782.38372,7.951,0.057,False,Johnson V,CCD,MJOE,1.2073,False
1541,R Leo,000-BBQ-798,2460782.38407,9.802,0.043,False,Johnson B,CCD,MJOE,1.2081,False
1542,R LEO,000-BBQ-798,2460785.3176,8.223,0.025,False,Johnson V,DSLR,VOL,1.27,True
1543,R LEO,000-BBQ-798,2460787.57705,8.159,0.005,False,Johnson V,CCD,JENJ,1.141,True
1544,R LEO,000-BBQ-798,2460787.58257,10.674,0.005,False,Johnson B,CCD,JENJ,1.143,True
1545,R Leo,000-BBQ-798,2460790.26736,8.3,0.1,False,Johnson V,CCD,SYRA,,False
1546,R LEO,000-BBQ-798,2460790.67220,8.443,0.029,False,Johnson V,CCD,DIL,1.148,False
1547,R LEO,000-BBQ-798,2460792.314417,8.319,0.001,False,Johnson V,CCD,SPIB,1.413,False
1548,R LEO,000-BBQ-798,2460792.3183,8.470,0.041,False,Johnson V,DSLR,VOL,1.31,True
1549,R LEO,000-BBQ-798,2460792.3236,8.553,0.008,False,Johnson V,DSLR,VOL,1.32,True
1550,R LEO,000-BBQ-798,2460792.456496,8.351,0.003,False,Johnson V,CCD,RNEA,2.310,False
1551,R LEO,000-BBQ-798,2460792.456846,8.400,0.003,False,Johnson V,CCD,RNEA,2.318,False
1552,R LEO,000-BBQ-798,2460792.457197,8.330,0.003,False,Johnson V,CCD,RNEA,2.325,False
1553,R LEO,000-BBQ-798,2460792.458240,8.263,0.003,False,Johnson V,CCD,RNEA,2.348,False
1554,R LEO,000-BBQ-798,2460792.458591,8.285,0.003,False,Johnson V,CCD,RNEA,2.356,False
1555,R LEO,000-BBQ-798,2460792.458941,8.277,0.004,False,Johnson V,CCD,RNEA,2.364,False
1556,R  LEO,000-BBQ-798,2460795.03542,8.3,,False,Johnson V,CCD,TYGA,,False
1557,R LEO,000-BBQ-798,2460795.3444,8.71,0.05,False,Johnson V,DSLR,CMF,03,True
1558,R LEO,000-BBQ-798,2460795.38,8.32,,False,Johnson V,CCD,WVOA,1.5,False
1559,r leo,000-BBQ-798,2460796.3271,8.554,0.006,False,Johnson V,DSLR,CTIA,1.5,True
1560,r leo,000-BBQ-798,2460796.3271,11.03,0.08,False,Johnson B,DSLR,CTIA,1.5,True
1561,R LEO,000-BBQ-798,2460796.442595,8.410,0.003,False,Johnson V,CCD,RNEA,2.250,False
1562,R LEO,000-BBQ-798,2460796.443409,8.390,0.003,False,Johnson V,CCD,RNEA,2.266,False
1563,R LEO,000-BBQ-798,2460796.444936,8.390,0.003,False,Johnson V,CCD,RNEA,2.298,False
1564,R LEO,000-BBQ-798,2460796.446021,8.404,0.003,False,Johnson V,CCD,RNEA,2.321,False
1565,R LEO,000-BBQ-798,2460797.3327,8.623,0.018,False,Johnson V,DSLR,VOL,1.39,True
1566,R LEO,000-BBQ-798,2460797.3343,8.621,0.011,False,Johnson V,DSLR,VOL,1.40,True
1567,R Leo,000-BBQ-798,2460797.361481,8.397,0.008,False,Johnson V,CCD,MJOE,1.2558,False
1568,R Leo,000-BBQ-798,2460807.37265,8.728,0.056,False,Johnson V,CCD,MJOE,1.4241,False
1569,R LEO,000-BBQ-798,2460809.3347,9.031,0.015,False,Johnson V,DSLR,VOL,1.57,True
1570,R LEO,000-BBQ-798,2460810.375264,8.797,0.000,False,Johnson V,CCD,RNEA,1.784,False
1571,R LEO,000-BBQ-798,2460810.375732,8.795,0.000,False,Johnson V,CCD,RNEA,1.789,False
1572,R LEO,000-BBQ-798,2460810.375966,8.796,0.000,False,Johnson V,CCD,RNEA,1.792,False
1573,R LEO,000-BBQ-798,2460813.37431,8.926,0.002,False,Johnson V,CCD,GBEE,,False
1574,R LEO,000-BBQ-798,2460816.3417,9.183,0.018,False,Johnson V,DSLR,VOL,1.79,True
1575,R LEO,000-BBQ-798,2460817.332120,8.988,0.000,False,Johnson V,CCD,RNEA,1.574,False
1576,R LEO,000-BBQ-798,2460817.332356,8.968,0.000,False,Johnson V,CCD,RNEA,1.575,False
1577,R LEO,000-BBQ-798,2460818.691701,9.086,0.017,False,Johnson V,CCD,DIL,1.585,False
1578,R Leo,000-BBQ-798,2460824.374363,9.126,0.034,False,Johnson V,CCD,MJOE,1.8635,False
1579,R  LEO,000-BBQ-798,2460826.00069,9.4,,False,Johnson V,CCD,TYGA,,False
